ID,Second_ID,First_name,Last_Name,Computer Networks,Signals and Systems,Databases,Calculus,Operating Systems
6329366198,6329366198,Ehsan James,Balochi,2,15,8,0,16
2497401931,2497401931,Till Ali,Jafari,3,2,19,12,13
9068883436,9068883436,Mohammad Master,Jafari,4,14,20,18,3
4778341615,4778341615,Kamal Till,Balochi,12,2,3,1,20
9947591988,9947591988,Chief James,Rastegari,11,1,1,7,19
2053136601,2053136601,Mohammad Chief,Jafari,12,7,16,4,5
4467539249,4467539249,Till Jack,Balochi,2,19,15,17,18
7345717980,7345717980,Ehsan Master,Jalali,8,12,3,2,11
1871596074,1871596074,Jack Master,Balochi,20,7,0,0,14
3883006986,3883006986,Jack Jack,Rastegari,12,19,1,9,8
8215089956,8215089956,Master Ali,Jafari,17,9,7,19,20
9673941618,9673941618,Hashem Jack,Mohebi,4,1,11,16,1
5687679077,5687679077,Mohammad Ali,Jalali,9,10,11,17,13
4993484297,4993484297,Mohammad Till,Balochi,6,16,4,8,12
6712231926,6712231926,Chief Master,Sharbaaf,8,4,14,1,11
8380169276,8380169276,James Jack,Mohebi,1,0,5,11,18
9025318693,9025318693,Mohammad Ali,Balochi,4,0,7,4,1
7531104081,7531104081,Ehsan Jack,Hami,7,14,5,15,1
8362101183,8362101183,Kamal Reza,Mahi,3,15,6,16,15
2585704589,2585704589,Kamal Reza,Mohebi,20,13,15,3,18
0337449656,0337449656,Jack Till,Balochi,9,14,14,10,14
0495810707,0495810707,Reza Ali,Mahi,4,5,11,19,19
7834282811,7834282811,Mohammad Till,Rastegari,20,15,1,18,4
5995982491,5995982491,Reza Ehsan,Hami,15,11,3,0,17
9589029316,9589029316,Master Master,Sharbaaf,9,17,0,12,15
9240298478,9240298478,Till Kamal,Mohebi,0,8,10,17,11
4137193293,4137193293,Reza Ehsan,Balochi,10,6,4,4,15
3127260086,3127260086,Kamal Chief,Mohebi,13,18,15,6,5
9842469140,9842469140,Ali Ali,Jafari,9,8,2,17,13
7273740635,7273740635,James Kamal,Jalali,18,9,17,13,11
9118652668,9118652668,Ali Hashem,Hami,2,2,17,12,17
5423430126,5423430126,Hashem James,Mohebi,17,13,12,8,15
5214357115,5214357115,Ehsan James,Jalali,12,18,0,14,1
4506786679,4506786679,Ali Chief,Hami,0,3,7,3,12
1336767248,1336767248,James Master,Sharbaaf,3,7,2,17,5
5840352113,5840352113,Ehsan Kamal,Hami,3,1,17,19,9
2101272534,2101272534,Hashem Hashem,Jafari,4,20,3,12,2
5687287454,5687287454,Ehsan James,Hami,15,18,18,15,13
8808558041,8808558041,Reza Jack,Sharbaaf,15,16,3,15,20
8079094865,8079094865,Master Chief,Hami,17,3,16,12,4
6109460808,6109460808,Ali James,Hami,3,17,8,15,6
8265639996,8265639996,Jack Reza,Hami,2,6,20,1,6
6612703330,6612703330,Master Hashem,Hami,20,6,2,3,1
7463562815,7463562815,Hashem Chief,Rastegari,11,3,3,7,4
4330870251,4330870251,Till Master,Mohebi,18,9,6,8,9
2706293695,2706293695,Mohammad Kamal,Rastegari,2,20,18,7,1
4867786078,4867786078,James Mohammad,Jalali,18,19,0,16,15
9954515749,9954515749,Ehsan Kamal,Sharbaaf,3,12,10,14,12
1648464743,1648464743,Chief James,Hami,10,1,13,4,3
5982676432,5982676432,Kamal Mohammad,Mohebi,2,2,7,4,18
8013843504,8013843504,Hashem Reza,Rastegari,11,14,20,11,0
4368744369,4368744369,Chief Chief,Mohebi,5,8,4,12,16
6905321478,6905321478,Reza Ehsan,Balochi,13,16,1,6,9
1213315791,1213315791,Ehsan Reza,Jalali,5,18,7,8,20
4146246659,4146246659,Kamal Mohammad,Rastegari,17,1,14,11,7
1951419953,1951419953,Chief Hashem,Sharbaaf,5,14,12,8,17
2436140578,2436140578,Ali Chief,Sharbaaf,4,6,16,7,3
2414651448,2414651448,Mohammad Jack,Sharbaaf,2,3,19,13,12
6625777428,6625777428,Chief James,Mohebi,16,19,5,5,7
2708173470,2708173470,Kamal Till,Mahi,3,7,5,19,2
7456163206,7456163206,Hashem Reza,Jalali,11,9,5,2,18
4280186205,4280186205,Master Till,Jafari,16,3,1,2,20
7357108142,7357108142,Mohammad Ehsan,Rastegari,3,11,4,17,2
8070093435,8070093435,Jack Kamal,Jalali,14,15,14,7,6
0846156561,0846156561,Master James,Jafari,0,16,4,19,4
1815140826,1815140826,Jack Reza,Mohebi,2,12,17,18,13
8387875816,8387875816,Kamal James,Balochi,19,4,2,20,11
2959348699,2959348699,Kamal Kamal,Sharbaaf,3,15,16,6,14
6533936870,6533936870,Chief Jack,Balochi,9,7,18,20,7
1315774533,1315774533,Jack Reza,Mohebi,10,13,11,12,5
2807681036,2807681036,Ali Mohammad,Balochi,20,15,4,18,9
0039307161,0039307161,Mohammad Till,Hami,16,0,5,15,16
3995334447,3995334447,Ehsan Reza,Hami,10,11,9,0,17
8481142738,8481142738,Master Mohammad,Mohebi,3,11,12,16,11
5783052434,5783052434,Ali Master,Jalali,6,5,16,15,6
5055299025,5055299025,Ehsan Hashem,Rastegari,12,0,9,5,12
8904223698,8904223698,Till Ehsan,Rastegari,0,11,15,4,0
4741166917,4741166917,Reza Ehsan,Mahi,2,18,16,6,2
8985093822,8985093822,Ali Ali,Jalali,2,2,1,8,19
5316258284,5316258284,Kamal Ali,Mohebi,14,13,3,11,4
2600296382,2600296382,James Chief,Jafari,12,19,1,14,12
3977621100,3977621100,Chief Master,Hami,1,11,1,9,6
7206814751,7206814751,Jack Reza,Jalali,17,15,6,2,10
7585242310,7585242310,Reza Chief,Rastegari,2,16,2,9,6
7441298066,7441298066,Chief Ali,Hami,12,17,15,11,2
1917174782,1917174782,Ehsan Jack,Mahi,5,10,13,17,4
3173483385,3173483385,Master Hashem,Sharbaaf,0,9,15,12,19
0169241703,0169241703,Reza Ehsan,Sharbaaf,15,11,19,13,4
6198459835,6198459835,Hashem Reza,Rastegari,14,15,5,20,8
1033442314,1033442314,Till Reza,Sharbaaf,5,5,15,4,17
4920746091,4920746091,James Master,Sharbaaf,15,13,14,18,6
7830130093,7830130093,Ali Mohammad,Jalali,12,19,4,17,7
0450785492,0450785492,Reza Till,Balochi,20,15,6,18,2
4160078491,4160078491,Reza Hashem,Sharbaaf,5,18,16,1,16
1873665373,1873665373,James Reza,Hami,13,3,2,7,18
2582626576,2582626576,Till Ali,Rastegari,7,8,12,13,14
4217258764,4217258764,Ehsan Ali,Jafari,4,13,20,4,13
0456242395,0456242395,Hashem Master,Jafari,10,9,15,14,10
7147548989,7147548989,Ali Till,Mahi,4,13,13,0,8
3690651153,3690651153,Jack James,Mahi,18,0,8,3,8
6691182229,6691182229,Till James,Jalali,1,14,7,9,4
0983432660,0983432660,Mohammad Master,Jafari,18,20,13,13,18
3544832752,3544832752,Ehsan Master,Mohebi,1,20,5,14,18
1891274251,1891274251,Reza Hashem,Balochi,9,18,3,12,1
5442080294,5442080294,Reza Jack,Hami,12,4,15,5,4
2114744156,2114744156,Ehsan Ali,Jafari,8,5,18,3,9
1401704897,1401704897,Reza Kamal,Sharbaaf,17,17,8,19,5
0915353278,0915353278,Reza Mohammad,Jafari,12,14,20,17,7
8016447897,8016447897,Kamal Ehsan,Jafari,8,2,14,7,8
9970367466,9970367466,James Hashem,Jalali,6,6,18,13,6
9953827468,9953827468,Hashem Master,Jafari,20,12,13,7,8
3335321015,3335321015,Mohammad Chief,Mohebi,4,20,18,7,7
9033925681,9033925681,Till Master,Hami,7,8,0,4,3
5595717145,5595717145,Mohammad Hashem,Jalali,16,2,16,20,19
8538392242,8538392242,Mohammad Ehsan,Jalali,15,17,16,15,15
4292759587,4292759587,Till Master,Jafari,7,1,6,16,15
0724595414,0724595414,Kamal Master,Hami,14,2,13,1,19
4215398226,4215398226,Chief Hashem,Balochi,7,5,20,8,11
1698790048,1698790048,Ali Master,Mahi,11,17,5,6,9
4880724238,4880724238,Jack Ali,Mohebi,20,20,11,2,2
4069101827,4069101827,James Ali,Mohebi,15,7,19,3,4
2713303932,2713303932,Mohammad Kamal,Mohebi,5,8,13,16,7
6240170225,6240170225,Ehsan Ehsan,Rastegari,8,8,10,4,14
8396778183,8396778183,Master Mohammad,Balochi,20,0,4,7,13
8097468567,8097468567,Till Ehsan,Rastegari,16,4,4,20,18
7299643387,7299643387,Mohammad Ehsan,Sharbaaf,19,11,6,10,6
2344812926,2344812926,Kamal Jack,Mohebi,6,8,12,14,16
9157347178,9157347178,Kamal Ali,Rastegari,8,20,8,3,12
0854996562,0854996562,Hashem Mohammad,Mahi,10,0,20,10,15
8142165960,8142165960,Ehsan Chief,Jalali,18,2,1,18,14
4084512226,4084512226,Jack Mohammad,Jalali,7,18,9,15,19
5005605223,5005605223,Reza Master,Mohebi,1,10,8,20,17
6127857877,6127857877,Master Mohammad,Mahi,17,1,20,12,7
4794619450,4794619450,Chief Hashem,Rastegari,16,13,7,13,11
0864616639,0864616639,Mohammad Jack,Rastegari,11,14,13,1,14
5802157196,5802157196,Mohammad Mohammad,Sharbaaf,12,8,20,20,16
2085500661,2085500661,Master Mohammad,Rastegari,9,15,14,17,17
7980200181,7980200181,Jack Till,Jafari,7,10,6,3,11
7522509044,7522509044,Chief Master,Mahi,20,13,16,18,18
6697547105,6697547105,Mohammad Master,Jalali,3,13,10,6,8
6431500196,6431500196,Master Chief,Balochi,19,0,3,10,1
4330603672,4330603672,Hashem Kamal,Sharbaaf,6,19,8,14,0
5484870093,5484870093,Mohammad Master,Mohebi,16,7,7,9,5
6361915052,6361915052,Chief Ali,Sharbaaf,19,20,8,7,8
7261555278,7261555278,Till James,Rastegari,3,15,2,20,8
3318283609,3318283609,Chief Jack,Hami,20,20,10,9,3
1520799988,1520799988,Till Chief,Jafari,4,11,4,1,0
5645466958,5645466958,Till Hashem,Jalali,5,16,3,2,13
5834724195,5834724195,Jack Till,Sharbaaf,3,15,2,18,15
7606520871,7606520871,Kamal Kamal,Balochi,15,14,18,5,1
3114933710,3114933710,Ali Hashem,Mohebi,6,1,2,14,15
9334387818,9334387818,Jack Chief,Mohebi,6,3,4,7,10
6906819942,6906819942,Ehsan Jack,Sharbaaf,6,0,9,18,13
0860083892,0860083892,Jack James,Balochi,9,17,4,19,6
3812619320,3812619320,Chief Master,Sharbaaf,14,6,5,12,12
4588048431,4588048431,Ali Till,Mohebi,6,6,1,11,8
9752349808,9752349808,Chief Chief,Jafari,8,12,18,19,6
8125153639,8125153639,Mohammad Chief,Mohebi,11,19,20,13,2
7160853103,7160853103,Ali Master,Jafari,7,15,17,19,3
9255663809,9255663809,Till Jack,Hami,13,8,15,2,11
2382508389,2382508389,Till James,Jafari,9,16,7,3,15
1854400141,1854400141,Ali Ali,Balochi,1,16,15,3,16
3382642871,3382642871,Master Ehsan,Hami,11,17,7,16,20
2292853528,2292853528,Ali Master,Balochi,1,0,11,8,15
0081788494,0081788494,Kamal Master,Mahi,16,20,5,8,4
9274421035,9274421035,Mohammad Master,Balochi,8,6,11,8,13
4760391267,4760391267,Kamal Ali,Mohebi,7,3,4,6,11
8092167153,8092167153,Chief Till,Hami,20,3,6,19,3
9418187422,9418187422,Ehsan Master,Sharbaaf,12,14,17,1,10
5338479772,5338479772,Ehsan Master,Sharbaaf,4,4,7,7,15
8790807617,8790807617,Reza Ehsan,Balochi,19,15,6,18,14
9890629677,9890629677,Hashem Ali,Sharbaaf,0,1,4,0,18
4117214544,4117214544,Kamal Reza,Sharbaaf,3,20,14,1,13
3972759182,3972759182,Reza Reza,Mahi,18,7,19,15,2
6990597760,6990597760,Master Master,Rastegari,7,8,18,6,3
8970805623,8970805623,Hashem Hashem,Sharbaaf,11,10,17,12,2
7303868625,7303868625,Ali James,Rastegari,20,1,16,16,13
3996543872,3996543872,Hashem Kamal,Jalali,8,4,8,11,13
2465135415,2465135415,Hashem Ehsan,Mohebi,4,9,15,18,0
5319326853,5319326853,Jack Chief,Rastegari,15,10,10,9,20
7909553359,7909553359,Till James,Jalali,14,2,14,1,5
1336978793,1336978793,Kamal James,Rastegari,1,12,9,0,8
2927539820,2927539820,Hashem Kamal,Mahi,16,4,18,0,7
2239524954,2239524954,James Chief,Mohebi,19,0,12,16,11
7069867693,7069867693,Till Chief,Jalali,4,8,0,1,20
7287545617,7287545617,Till Kamal,Hami,8,2,8,19,8
3508623873,3508623873,Ehsan Master,Jafari,16,8,13,4,1
4600588625,4600588625,James Reza,Jalali,8,17,4,15,2
8630891539,8630891539,Ehsan Ehsan,Mahi,15,5,16,11,17
9861804631,9861804631,Kamal James,Jafari,13,0,1,14,16
7203324326,7203324326,Ali James,Mohebi,10,20,12,5,19
5869209375,5869209375,Chief Mohammad,Balochi,4,1,4,1,2
4027441129,4027441129,Till Ehsan,Hami,5,2,19,15,17
4566906316,4566906316,Hashem Till,Hami,15,9,2,2,3
7385470003,7385470003,Ehsan Till,Rastegari,13,7,4,2,12
7965683616,7965683616,Chief Till,Jafari,19,2,15,17,20
8078114824,8078114824,Ehsan Jack,Rastegari,3,3,5,0,3
6505796924,6505796924,Till Ehsan,Jafari,7,6,4,20,9
5207807009,5207807009,Kamal Kamal,Sharbaaf,16,4,15,7,15
5081670213,5081670213,Reza Chief,Rastegari,16,12,8,12,12
7117893789,7117893789,Till Till,Sharbaaf,5,19,8,19,1
4929060985,4929060985,Jack Chief,Mohebi,17,19,17,20,15
9810898143,9810898143,Kamal Reza,Mahi,12,14,3,2,12
9472243351,9472243351,Hashem James,Mohebi,12,6,14,9,8
5819492463,5819492463,Chief Ali,Sharbaaf,7,4,7,10,15
8825744166,8825744166,Ali Hashem,Jafari,11,11,16,2,12
9979227229,9979227229,Master Reza,Mohebi,4,13,10,2,3
4123370373,4123370373,Mohammad Mohammad,Mahi,20,4,8,8,0
3248413728,3248413728,Ali Master,Balochi,4,10,20,18,17
8394329151,8394329151,Chief James,Sharbaaf,6,16,9,1,1
7860750929,7860750929,Till Master,Jalali,5,4,11,20,4
6305099917,6305099917,James Till,Balochi,10,2,16,20,11
9080604510,9080604510,Chief Ehsan,Hami,0,11,20,8,10
7936962686,7936962686,Reza Ali,Sharbaaf,18,1,2,17,6
3973666909,3973666909,Till Ali,Jafari,9,10,20,15,18
4985428045,4985428045,Kamal Ehsan,Sharbaaf,18,9,12,0,0
7717680772,7717680772,Master Reza,Hami,1,1,5,12,2
0504109582,0504109582,Kamal Jack,Jafari,14,14,15,6,6
1685608723,1685608723,Kamal Chief,Hami,16,1,15,13,4
6329229031,6329229031,Mohammad Mohammad,Mahi,15,1,4,1,20
7565699755,7565699755,Till Mohammad,Sharbaaf,18,19,9,4,1
4914733953,4914733953,Ehsan James,Mahi,11,7,17,11,15
3914530420,3914530420,Master Jack,Sharbaaf,2,17,19,9,3
3290722723,3290722723,Ali Jack,Rastegari,14,17,0,2,14
1085008197,1085008197,Ehsan Chief,Sharbaaf,20,2,15,3,9
0799793388,0799793388,Mohammad Ehsan,Rastegari,10,1,16,15,11
4349637754,4349637754,Mohammad James,Jafari,1,16,9,11,8
7913110387,7913110387,Hashem Jack,Rastegari,19,8,9,3,1
3496835787,3496835787,James Jack,Jalali,0,10,1,9,5
5814814747,5814814747,Mohammad Ali,Hami,14,2,0,0,10
2472732003,2472732003,Jack Till,Jalali,13,15,17,6,2
2889495116,2889495116,Hashem Chief,Hami,17,8,18,10,20
0244860174,0244860174,Ali Hashem,Rastegari,15,19,13,3,14
6088157791,6088157791,Ehsan Till,Jalali,0,6,10,3,17
7959833170,7959833170,Kamal Chief,Mohebi,3,13,19,13,1
5680382260,5680382260,Master Ehsan,Jafari,15,5,8,3,14
2463562995,2463562995,Mohammad Chief,Jalali,18,16,2,1,9
7035130690,7035130690,Till Ali,Sharbaaf,4,17,3,8,17
0075707247,0075707247,Reza Till,Jalali,6,17,2,19,2
3789430574,3789430574,Mohammad Ali,Hami,0,18,11,5,18
8946021788,8946021788,Ali Jack,Jafari,9,18,15,7,13
0184772676,0184772676,Ali Mohammad,Rastegari,13,4,11,7,20
0968931254,0968931254,Master Reza,Balochi,0,10,10,1,19
4360388857,4360388857,Hashem Till,Hami,10,4,7,9,3
1673177381,1673177381,Master Kamal,Mohebi,11,3,6,8,11
9781564905,9781564905,Master Reza,Jalali,17,6,20,0,12
5793607409,5793607409,Master Master,Hami,4,3,7,20,0
8357754773,8357754773,Ehsan Chief,Sharbaaf,12,16,1,11,12
5268569858,5268569858,Ali Jack,Jafari,20,14,18,9,0
6750671658,6750671658,Reza Jack,Mahi,6,5,11,7,15
1886167011,1886167011,Ehsan Jack,Mohebi,4,8,3,19,20
3593921613,3593921613,Hashem Chief,Balochi,13,20,20,1,0
6987370445,6987370445,Kamal Reza,Mahi,2,15,16,3,0
7515789087,7515789087,James Till,Jalali,10,17,15,9,11
0361476142,0361476142,Kamal Master,Balochi,5,19,1,18,0
1130477054,1130477054,Kamal Hashem,Hami,1,4,14,8,8
0822900963,0822900963,Jack Kamal,Rastegari,19,1,9,2,14
7146224262,7146224262,Ehsan Chief,Jafari,19,5,19,4,5
1367270729,1367270729,Master Mohammad,Mahi,15,15,20,11,16
5137572385,5137572385,James Mohammad,Mohebi,2,15,11,7,7
7561914767,7561914767,Ali Chief,Hami,19,16,12,5,7
0732245470,0732245470,Kamal Chief,Balochi,7,3,18,19,0
4940949081,4940949081,Till Ehsan,Mahi,9,10,17,20,17
5540735650,5540735650,James Mohammad,Sharbaaf,16,11,11,4,15
3005114793,3005114793,Ehsan Kamal,Hami,5,16,6,0,17
4530328676,4530328676,Ehsan Hashem,Rastegari,17,7,4,20,5
5434678459,5434678459,Ehsan Ehsan,Mahi,2,17,18,17,9
8256202192,8256202192,Hashem Till,Hami,12,9,6,9,18
0189571842,0189571842,Ali Mohammad,Jalali,3,13,13,12,2
3681027136,3681027136,Mohammad Mohammad,Sharbaaf,14,0,6,5,0
1659029562,1659029562,Kamal Hashem,Jalali,4,10,18,18,6
8564510141,8564510141,Kamal James,Mohebi,10,9,19,3,18
2686543376,2686543376,Ehsan Ehsan,Jalali,2,16,5,7,3
8139144059,8139144059,Kamal James,Mahi,8,4,0,13,13
3883377606,3883377606,Kamal James,Mahi,4,5,20,20,6
3085017306,3085017306,Till Hashem,Sharbaaf,17,12,8,2,5
3033363582,3033363582,Mohammad Master,Balochi,12,3,8,12,13
8983558260,8983558260,Ali Hashem,Mahi,8,18,13,4,12
5808509200,5808509200,Ehsan Kamal,Rastegari,14,17,6,5,16
8534860341,8534860341,Kamal James,Mohebi,11,0,15,16,1
6192674346,6192674346,Mohammad Till,Balochi,13,7,14,15,18
7067980341,7067980341,Mohammad Ehsan,Mohebi,5,10,7,0,12
3160933598,3160933598,Till Ehsan,Balochi,1,9,1,9,12
2924015810,2924015810,Jack Master,Jafari,1,18,14,9,19
1806528171,1806528171,Hashem Chief,Jalali,19,3,12,16,18
7794455886,7794455886,James Ali,Jafari,14,4,9,20,5
3055597459,3055597459,Mohammad Ali,Jalali,7,19,19,13,13
9854055904,9854055904,Ehsan Ali,Jafari,13,8,14,1,17
1549071291,1549071291,Jack Mohammad,Jalali,10,3,17,7,9
2196859061,2196859061,James Mohammad,Mohebi,19,4,15,3,8
3325521322,3325521322,Hashem Reza,Hami,3,16,13,7,13
8492292732,8492292732,James Master,Mahi,7,11,17,5,19
9053934941,9053934941,Reza Kamal,Sharbaaf,17,20,16,13,20
0425956630,0425956630,James James,Sharbaaf,16,17,14,7,10
9639111072,9639111072,Mohammad Kamal,Jafari,13,16,8,11,14
2956746590,2956746590,Mohammad Hashem,Mahi,10,3,12,5,2
6280569103,6280569103,Reza Ali,Jalali,0,8,19,4,5
6006651339,6006651339,Jack Ali,Rastegari,14,3,12,17,1
9102509431,9102509431,Mohammad Ali,Rastegari,2,12,18,17,6
2346126842,2346126842,Ehsan Till,Balochi,19,11,15,11,9
9165432593,9165432593,James Mohammad,Mahi,14,6,13,2,5
8883352046,8883352046,Master Reza,Sharbaaf,11,17,17,15,5
4835135381,4835135381,Jack James,Jalali,20,3,12,7,20
8384023886,8384023886,Reza Hashem,Mohebi,20,1,3,11,11
9674575071,9674575071,Till Hashem,Jalali,18,4,16,4,0
3479683087,3479683087,Mohammad Chief,Sharbaaf,1,20,14,17,0
2157214065,2157214065,Reza Reza,Hami,0,8,11,10,8
6809707320,6809707320,James Ali,Mahi,8,14,9,7,5
9616450489,9616450489,Ali Hashem,Hami,4,2,19,4,14
9843874606,9843874606,Ali Hashem,Hami,18,19,14,4,2
0573671804,0573671804,James James,Mahi,8,7,17,1,0
4110964218,4110964218,Reza Till,Sharbaaf,6,9,16,15,15
6586465129,6586465129,Reza Till,Hami,9,19,16,2,15
6289230635,6289230635,Master Chief,Balochi,11,4,16,2,17
5290564510,5290564510,Reza Master,Jafari,5,6,1,15,6
4253230450,4253230450,Ehsan Ali,Balochi,18,1,9,16,14
3943775528,3943775528,Hashem Mohammad,Balochi,10,13,20,16,0
0115740679,0115740679,Chief Master,Rastegari,3,13,4,18,5
3413411621,3413411621,Hashem Ehsan,Balochi,10,18,15,17,12
5950822485,5950822485,Hashem Ali,Rastegari,6,19,6,3,10
3751585069,3751585069,Jack James,Sharbaaf,10,16,9,20,13
8260413073,8260413073,Till Jack,Rastegari,7,17,7,13,18
1502917856,1502917856,Master Reza,Rastegari,15,18,8,15,3
2388348777,2388348777,Mohammad Ali,Sharbaaf,5,8,13,18,14
9025997832,9025997832,Till Ali,Jafari,3,19,11,3,4
3496083398,3496083398,Hashem Ali,Hami,3,13,20,8,14
6642916925,6642916925,James Till,Jafari,11,16,0,8,17
4110452314,4110452314,Hashem Jack,Mohebi,8,7,17,16,9
5603357231,5603357231,Hashem Kamal,Mohebi,9,14,12,11,11
8546570187,8546570187,Master Ali,Hami,12,0,6,16,7
4054936735,4054936735,Reza Master,Jafari,13,15,14,13,5
3083783736,3083783736,Chief Jack,Jalali,8,6,3,18,13
7343453627,7343453627,Chief Hashem,Hami,20,16,13,8,11
4262691184,4262691184,Jack Jack,Hami,16,4,9,3,11
3790298967,3790298967,Chief Ehsan,Rastegari,4,16,12,12,9
7250439476,7250439476,Reza Jack,Balochi,4,10,20,19,15
8219241808,8219241808,Master Ehsan,Mohebi,3,11,3,11,4
2352367879,2352367879,Till Mohammad,Balochi,7,6,5,2,8
2587231687,2587231687,Reza Jack,Rastegari,4,18,6,17,20
0989404240,0989404240,Ehsan Hashem,Jalali,16,6,19,4,12
6655469986,6655469986,Ali Ali,Rastegari,4,17,10,12,13
7049794809,7049794809,Master Ali,Mohebi,0,16,8,15,18
8263934151,8263934151,Ali Till,Jafari,10,14,19,2,20
3236818886,3236818886,Reza Jack,Mohebi,11,3,20,7,0
9626196702,9626196702,Ehsan James,Mahi,18,18,7,17,20
2220132815,2220132815,Hashem Reza,Mohebi,5,1,0,8,4
7315234833,7315234833,Mohammad Jack,Jalali,1,4,2,5,17
5790268035,5790268035,Jack James,Mohebi,19,12,16,14,1
1787440981,1787440981,Hashem Ali,Hami,9,16,5,2,3
4705766505,4705766505,Till Chief,Mohebi,0,15,5,18,3
2037815599,2037815599,Kamal Kamal,Jalali,1,2,7,3,15
1191716299,1191716299,Chief Mohammad,Rastegari,5,4,6,14,4
0102480753,0102480753,Kamal Ali,Hami,18,17,14,15,17
1012010090,1012010090,Ali Ali,Rastegari,5,14,12,3,18
0807057011,0807057011,Master Master,Jafari,7,11,3,15,2
8159804571,8159804571,Jack James,Jalali,10,19,16,0,13
1040489365,1040489365,Till Chief,Mohebi,4,3,3,19,2
6010864430,6010864430,Ehsan Master,Sharbaaf,17,15,13,18,16
8219770254,8219770254,Hashem Jack,Jafari,0,3,7,3,8
3369999660,3369999660,Kamal Kamal,Jafari,6,4,9,14,17
8429824404,8429824404,Mohammad Reza,Mohebi,12,15,11,1,14
6614921124,6614921124,Jack Master,Mahi,18,1,12,6,3
4862432549,4862432549,Master Reza,Sharbaaf,11,7,0,18,6
9072557482,9072557482,Reza Reza,Mohebi,11,8,18,8,7
2967613924,2967613924,Chief Master,Rastegari,12,5,2,8,11
4495830075,4495830075,Mohammad Chief,Jalali,17,4,12,10,13
7111664761,7111664761,Chief Chief,Jafari,14,13,3,9,3
7979079692,7979079692,Hashem Till,Jalali,15,11,13,2,15
9446790541,9446790541,Chief Jack,Jalali,5,5,16,11,15
9328766327,9328766327,James Reza,Sharbaaf,1,19,12,2,14
1684115777,1684115777,Reza James,Mohebi,19,9,2,2,12
1484767577,1484767577,Reza Jack,Jafari,18,19,6,10,5
2011277499,2011277499,Till Master,Jalali,6,3,13,20,14
2911314634,2911314634,Hashem James,Mohebi,6,4,10,6,15
9777558449,9777558449,Reza Chief,Jalali,20,19,10,11,14
3185576880,3185576880,Mohammad Ali,Rastegari,16,7,11,17,17
9305456682,9305456682,Master Hashem,Hami,3,13,3,5,11
8039873095,8039873095,Ehsan Chief,Jafari,15,5,12,3,8
8674812034,8674812034,Kamal Reza,Mahi,3,17,13,10,19
6049899455,6049899455,Hashem Chief,Jafari,14,17,17,13,19
8490089176,8490089176,Reza Jack,Rastegari,3,9,12,17,4
7167157845,7167157845,Ali Till,Mahi,18,17,0,12,11
4908515547,4908515547,Chief Hashem,Mohebi,6,19,13,0,16
5458912985,5458912985,Kamal Reza,Balochi,20,1,18,15,1
6850909424,6850909424,Jack Till,Jafari,19,9,19,15,8
8283776583,8283776583,Hashem Kamal,Balochi,5,7,11,6,12
0945586026,0945586026,Ali James,Jalali,0,12,6,9,9
1678732742,1678732742,James Ehsan,Balochi,13,10,4,15,19
0544306836,0544306836,Jack Hashem,Mahi,13,1,3,4,6
7723160314,7723160314,Hashem Till,Mohebi,12,1,6,18,10
9413268562,9413268562,Ehsan Mohammad,Balochi,8,12,2,20,13
7880745615,7880745615,Chief Reza,Mohebi,2,0,17,6,17
1000816289,1000816289,Mohammad James,Jalali,14,6,9,0,8
6951723525,6951723525,James James,Mohebi,14,2,11,3,3
1223594585,1223594585,James Jack,Balochi,0,12,13,3,6
8132934925,8132934925,Chief Kamal,Jalali,6,18,17,3,20
5420501459,5420501459,Hashem Hashem,Balochi,12,20,19,0,1
0700554310,0700554310,Ali Ali,Sharbaaf,10,12,9,3,15
7046748944,7046748944,Reza Hashem,Sharbaaf,15,9,13,13,19
4294493421,4294493421,Chief Reza,Jalali,5,14,12,14,11
8534637049,8534637049,Master Hashem,Jalali,10,9,7,5,18
4919690995,4919690995,Jack Hashem,Mahi,14,17,17,7,18
4144186067,4144186067,James Kamal,Jafari,5,7,14,9,3
9116070113,9116070113,James Master,Jalali,0,0,18,16,13
3779391359,3779391359,Hashem Ehsan,Hami,3,19,3,0,7
8659203743,8659203743,Hashem Ehsan,Hami,5,5,17,0,5
6874235920,6874235920,Mohammad James,Hami,6,17,18,2,13
7692829097,7692829097,Mohammad Kamal,Jalali,19,5,5,10,14
5719233790,5719233790,Till Jack,Rastegari,18,15,10,1,3
5662095527,5662095527,Jack Kamal,Jalali,17,14,17,20,3
5401796012,5401796012,Mohammad James,Jalali,11,1,10,3,12
6116396147,6116396147,Hashem Reza,Sharbaaf,20,7,11,4,8
0712777631,0712777631,James Reza,Rastegari,3,2,5,13,0
3703665890,3703665890,Ehsan Master,Mohebi,13,10,6,18,10
9165787765,9165787765,Master Chief,Sharbaaf,15,3,11,20,14
2914076000,2914076000,Ali Master,Jalali,16,15,19,2,7
6099294838,6099294838,Master Ali,Jalali,12,12,3,12,11
2108892690,2108892690,Mohammad Ali,Balochi,16,17,13,17,3
6348660068,6348660068,Master Jack,Jafari,5,11,7,15,19
3391519917,3391519917,Jack Reza,Rastegari,20,19,5,9,3
0195070087,0195070087,Master James,Mahi,1,17,19,10,17
7553344049,7553344049,Chief Mohammad,Jafari,9,3,13,14,20
5709641193,5709641193,Chief Mohammad,Mahi,17,1,19,4,18
8709601242,8709601242,Ehsan Reza,Hami,19,5,2,14,14
